date,1. open,2. high,3. low,4. close,5. adjusted close,6. volume,7. dividend amount,8. split coefficient
2014-11-06,190.38,191.44,189.78,191.0,179.5356,1915400.0,0.0,1.0
2014-11-07,191.25,191.475,189.3,190.71,179.263,1981390.0,0.0,1.0
2014-11-10,190.51,191.87,190.51,191.8,180.2876,1553929.0,0.0,1.0
2014-11-11,191.81,192.68,190.53,191.88,180.3628,1629826.0,0.0,1.0
2014-11-12,190.66,190.89,189.33,190.18,178.7648,2322073.0,0.0,1.0
2014-11-13,190.84,191.19,189.2,190.24,178.8212,1749632.0,0.0,1.0
2014-11-14,190.36,190.84,189.62,189.98,178.5768,1691531.0,0.0,1.0
2014-11-17,189.52,191.19,189.22,189.93,178.5298,1593391.0,0.0,1.0
2014-11-18,189.62,190.66,189.59,189.64,178.2572,1812415.0,0.0,1.0
2014-11-19,189.71,189.99,188.188,189.19,177.8342,2260143.0,0.0,1.0
2014-11-20,187.82,189.86,187.5505,189.75,178.3606,2849995.0,0.0,1.0
2014-11-21,191.52,191.655,189.37,189.59,178.2102,2367688.0,0.0,1.0
2014-11-24,190.14,190.89,189.67,190.07,178.6614,2028819.0,0.0,1.0
2014-11-25,190.5,190.5,188.2,188.86,177.524,3677892.0,0.0,1.0
2014-11-26,189.92,189.92,187.73,188.52,177.2044,2024075.0,0.0,1.0
2014-11-28,188.4,189.49,188.115,188.41,177.665,1195167.0,0.6,1.0
2014-12-01,188.0,188.62,185.59,188.2,177.467,2468967.0,0.0,1.0
2014-12-02,189.31,190.94,188.81,190.19,179.3435,3116089.0,0.0,1.0
2014-12-03,189.75,191.82,189.33,190.95,180.0602,3049585.0,0.0,1.0
2014-12-04,190.78,192.34,189.96,191.95,181.0031,3161905.0,0.0,1.0
2014-12-05,192.72,196.93,192.54,195.45,184.3035,3625473.0,0.0,1.0
2014-12-08,195.45,198.06,194.51,196.62,185.4068,2714961.0,0.0,1.0
2014-12-09,193.69,197.22,192.9,196.89,185.6614,4568408.0,0.0,1.0
2014-12-10,195.48,195.99,191.6,192.0,181.0503,6506305.0,0.0,1.0
2014-12-11,193.0,194.94,192.5,193.54,182.5025,3179459.0,0.0,1.0
2014-12-12,191.71,192.635,188.07,188.82,178.0516,3838914.0,0.0,1.0
2014-12-15,190.24,190.81,185.41,185.54,174.9587,4729064.0,0.0,1.0
2014-12-16,183.96,186.93,182.4,183.31,172.8559,4181366.0,0.0,1.0
2014-12-17,184.11,186.5,183.63,185.03,174.4778,5074804.0,0.0,1.0
2014-12-18,188.0,191.66,187.81,191.61,180.6825,4209608.0,0.0,1.0
2014-12-19,192.26,195.0,192.03,193.28,182.2573,4798226.0,0.0,1.0
2014-12-22,193.92,194.5,192.762,194.44,183.3511,3055824.0,0.0,1.0
2014-12-23,195.34,196.1,194.73,195.5,184.3507,2346066.0,0.0,1.0
2014-12-24,196.61,196.75,195.01,195.89,184.7184,697700.0,0.0,1.0
2014-12-26,196.09,196.49,195.4,195.45,184.3035,1016252.0,0.0,1.0
2014-12-29,195.57,196.96,194.82,196.19,185.0013,1229873.0,0.0,1.0
2014-12-30,195.5,196.5,194.577,195.71,184.5487,1136152.0,0.0,1.0
2014-12-31,196.65,196.83,193.77,193.83,182.7759,1566780.0,0.0,1.0
2015-01-02,195.3,195.73,192.7001,194.41,183.3228,1877498.0,0.0,1.0
2015-01-05,193.06,194.04,187.48,188.34,177.599,3417017.0,0.0,1.0
2015-01-06,188.3,188.659,183.93,184.53,174.0063,3430666.0,0.0,1.0
2015-01-07,186.85,187.99,185.77,187.28,176.5995,1896744.0,0.0,1.0
2015-01-08,189.35,190.82,189.25,190.27,179.419,1953237.0,0.0,1.0
2015-01-09,190.48,191.31,186.96,187.35,176.6655,1942594.0,0.0,1.0
2015-01-12,187.36,187.53,184.11,185.07,174.5155,2083868.0,0.0,1.0
2015-01-13,186.58,189.375,183.37,184.93,174.3835,2747022.0,0.0,1.0
2015-01-14,181.18,182.51,178.1,180.23,169.9515,5204532.0,0.0,1.0
